temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
36.0,760.0,34.4,-131.03,-496.18,472.63,0.243,0.684,0.695,343.59,35.37,108.5,2022-11-09 20:23:19.474238
37.0,760.0,34.5,-130.37,-496.19,472.61,0.235,0.712,0.737,344.1,35.37,109.0,2022-11-09 20:23:20.537310
36.0,760.0,34.3,-129.88,-496.2,472.6,0.226,0.701,0.764,344.23,35.2,109.46,2022-11-09 20:23:21.580463
36.0,760.0,34.4,-129.78,-496.2,472.6,0.267,0.665,0.684,342.48,37.33,108.99,2022-11-09 20:23:22.630011
36.0,760.0,34.3,-130.73,-496.19,472.62,0.229,0.7,0.725,339.03,38.63,105.79,2022-11-09 20:23:23.679457
37.0,760.0,34.4,-130.83,-496.19,472.62,0.295,0.765,0.73,338.95,40.03,104.96,2022-11-09 20:23:24.735986
36.0,760.0,34.7,-130.76,-496.19,472.62,0.209,0.668,0.693,340.76,39.18,104.76,2022-11-09 20:23:25.779608
36.0,760.0,34.3,-130.29,-496.19,472.61,0.169,0.639,0.648,342.58,39.34,104.61,2022-11-09 20:23:26.826192
36.0,760.0,34.4,-129.37,-496.21,472.59,0.176,0.703,0.633,344.56,38.9,104.22,2022-11-09 20:23:27.870032
37.0,760.0,34.3,-128.9,-496.21,472.58,0.214,0.661,0.664,343.6,39.2,104.01,2022-11-09 20:23:28.913464
37.0,760.0,34.5,-128.3,-496.22,472.57,0.367,0.697,0.583,341.53,42.45,102.24,2022-11-09 20:23:29.977256
36.0,760.0,34.6,-128.83,-496.22,472.58,0.288,0.771,0.782,341.54,45.05,100.46,2022-11-09 20:23:31.021193
36.0,760.0,34.4,-129.33,-496.21,472.59,0.242,0.695,0.697,340.18,46.4,99.84,2022-11-09 20:23:32.068571
36.0,760.0,34.4,-129.44,-496.21,472.59,0.3,0.656,0.644,340.2,42.28,101.95,2022-11-09 20:23:33.114190
36.0,760.0,34.5,-130.3,-496.19,472.61,0.32,0.734,0.689,340.5,45.91,100.45,2022-11-09 20:23:34.161403
37.0,760.0,34.6,-129.91,-496.2,472.6,0.169,0.624,0.721,339.19,45.43,101.25,2022-11-09 20:23:35.222360
36.0,760.0,34.5,-130.01,-496.2,472.61,0.21,0.72,0.745,339.43,46.87,100.58,2022-11-09 20:23:36.266315
36.0,760.0,34.5,-129.66,-496.2,472.6,0.221,0.64,0.65,337.0,48.15,97.34,2022-11-09 20:23:37.314049
36.0,760.0,35.4,-129.91,-496.2,472.6,0.271,0.703,0.658,338.89,48.43,97.39,2022-11-09 20:23:38.373928
36.0,760.0,34.7,-130.5,-496.19,472.62,0.182,0.621,0.758,338.8,45.15,100.07,2022-11-09 20:23:39.417579
36.0,760.0,34.4,-131.08,-496.18,472.63,0.191,0.624,0.682,337.83,45.8,100.34,2022-11-09 20:23:40.465278
36.0,760.0,34.4,-131.05,-496.18,472.63,0.385,0.867,0.652,337.93,46.56,99.42,2022-11-09 20:23:41.524878
36.0,760.0,34.5,-131.15,-496.18,472.63,0.195,0.512,0.385,337.69,52.02,97.42,2022-11-09 20:23:42.568505
36.0,760.0,34.6,-131.17,-496.18,472.63,0.148,0.799,0.777,339.22,54.65,96.16,2022-11-09 20:23:43.615697
36.0,760.0,34.3,-131.41,-496.18,472.64,0.192,0.627,0.716,337.73,52.57,97.55,2022-11-09 20:23:44.663352
36.0,760.0,34.6,-131.33,-496.18,472.63,0.154,0.657,0.568,338.29,53.27,98.32,2022-11-09 20:23:45.714493
36.0,760.0,34.5,-131.88,-496.17,472.65,0.287,0.62,0.632,338.75,49.76,100.78,2022-11-09 20:23:46.773251
36.0,760.0,34.3,-132.32,-496.16,472.66,0.144,0.563,0.604,337.54,52.78,98.98,2022-11-09 20:23:47.828515
37.0,760.0,34.6,-132.55,-496.16,472.66,0.179,0.672,0.673,338.69,54.0,99.5,2022-11-09 20:23:48.872460
36.0,760.0,34.7,-133.22,-496.15,472.68,0.21,0.728,0.707,338.3,58.03,97.19,2022-11-09 20:23:49.920908
36.0,760.0,34.6,-133.33,-496.15,472.68,0.365,0.702,0.587,337.83,64.06,97.6,2022-11-09 20:23:50.982919
36.0,760.0,34.2,-134.01,-496.14,472.69,0.248,0.7,0.801,341.3,60.98,98.87,2022-11-09 20:23:52.046936
36.0,760.0,34.6,-133.21,-496.15,472.68,0.16,0.552,0.647,339.95,59.6,99.18,2022-11-09 20:23:53.103589
37.0,760.0,34.4,-133.01,-496.15,472.67,0.287,0.651,0.607,339.15,59.12,99.78,2022-11-09 20:23:54.168378
36.0,760.0,34.4,-132.38,-496.16,472.66,0.221,0.701,0.732,340.97,54.44,103.14,2022-11-09 20:23:55.223614
36.0,760.0,34.7,-131.44,-496.18,472.64,0.233,0.696,0.655,340.48,55.45,102.85,2022-11-09 20:23:56.267374
36.0,760.0,34.3,-130.79,-496.19,472.62,0.185,0.67,0.725,340.72,56.61,101.06,2022-11-09 20:23:57.307787
36.0,760.0,34.3,-131.13,-496.18,472.63,0.177,0.68,0.634,342.24,55.7,102.13,2022-11-09 20:23:58.369932
36.0,760.0,34.5,-131.91,-496.17,472.65,0.394,0.65,0.617,342.6,52.18,103.55,2022-11-09 20:23:59.416429
36.0,760.0,34.5,-131.88,-496.17,472.65,0.204,0.723,0.602,340.63,53.16,103.08,2022-11-09 20:24:00.467068
36.0,760.0,34.5,-131.28,-496.18,472.63,0.25,0.693,0.625,342.32,54.36,101.5,2022-11-09 20:24:01.507779
37.0,760.0,34.5,-131.64,-496.17,472.64,0.255,0.761,0.77,343.22,50.85,103.65,2022-11-09 20:24:02.566502
36.0,760.0,34.4,-131.54,-496.18,472.64,0.169,0.608,0.747,342.75,52.45,104.13,2022-11-09 20:24:03.617287
36.0,760.0,34.6,-131.37,-496.18,472.64,0.235,0.689,0.707,345.39,51.94,106.79,2022-11-09 20:24:04.664542
36.0,760.0,34.4,-131.4,-496.18,472.64,0.144,0.653,0.781,344.11,51.73,107.41,2022-11-09 20:24:05.712153
37.0,760.0,34.5,-132.36,-496.16,472.66,0.231,0.696,0.702,342.24,51.63,107.25,2022-11-09 20:24:06.759394
36.0,760.0,34.5,-132.22,-496.17,472.65,0.206,0.776,0.845,342.57,49.44,108.08,2022-11-09 20:24:07.814262
36.0,760.0,34.4,-132.15,-496.17,472.65,0.19,0.669,0.786,342.8,45.0,109.78,2022-11-09 20:24:08.858001
36.0,760.0,34.5,-132.11,-496.17,472.65,0.286,0.656,0.586,345.25,44.74,109.63,2022-11-09 20:24:09.903332
36.0,760.0,34.3,-131.68,-496.17,472.64,0.129,0.643,0.763,346.47,34.42,112.68,2022-11-09 20:24:10.966025
36.0,760.0,34.3,-131.03,-496.18,472.63,0.177,0.65,0.543,347.21,37.32,112.1,2022-11-09 20:24:12.030864
36.0,760.0,34.1,-130.67,-496.19,472.62,0.224,0.783,0.803,345.47,39.61,111.47,2022-11-09 20:24:13.086498
36.0,760.0,34.4,-132.0,-496.17,472.65,0.188,0.628,0.63,343.71,40.01,110.83,2022-11-09 20:24:14.144103
37.0,760.0,34.5,-133.24,-496.15,472.68,0.178,0.619,0.665,344.35,44.76,109.37,2022-11-09 20:24:15.191931
36.0,760.0,34.4,-132.83,-496.16,472.67,0.231,0.751,0.902,344.97,41.28,109.79,2022-11-09 20:24:16.242695
36.0,760.0,34.3,-131.99,-496.17,472.65,0.228,0.707,0.757,346.72,40.64,109.66,2022-11-09 20:24:17.283016
36.0,760.0,34.3,-131.42,-496.18,472.64,0.196,0.616,0.478,346.84,41.85,107.63,2022-11-09 20:24:18.327282
36.0,760.0,34.5,-130.94,-496.18,472.63,0.216,0.716,0.728,349.82,41.32,107.53,2022-11-09 20:24:19.374508
36.0,760.0,34.3,-129.85,-496.2,472.6,0.243,0.765,0.745,348.59,43.94,105.44,2022-11-09 20:24:20.425267
36.0,760.0,34.4,-130.2,-496.2,472.61,0.249,0.691,0.712,345.79,46.46,103.66,2022-11-09 20:24:21.472805
36.0,760.0,34.4,-131.05,-496.18,472.63,0.207,0.611,0.703,346.05,44.41,105.12,2022-11-09 20:24:22.513043
36.0,760.0,34.4,-132.41,-496.16,472.66,0.112,0.52,0.714,347.62,45.04,105.31,2022-11-09 20:24:23.574001
37.0,760.0,34.4,-131.95,-496.17,472.65,0.301,0.768,0.694,345.95,47.09,104.2,2022-11-09 20:24:24.621369
36.0,760.0,34.4,-132.56,-496.16,472.66,0.234,0.633,0.661,347.31,46.18,105.27,2022-11-09 20:24:25.669674
36.0,760.0,34.4,-132.53,-496.16,472.66,0.311,0.751,0.537,348.98,51.83,101.87,2022-11-09 20:24:26.720083
36.0,760.0,34.4,-132.3,-496.16,472.66,0.262,0.758,0.786,348.63,53.89,102.74,2022-11-09 20:24:27.760123
36.0,760.0,34.2,-131.88,-496.17,472.65,0.317,0.608,0.719,346.87,55.05,102.26,2022-11-09 20:24:28.804387
36.0,760.0,34.3,-131.58,-496.18,472.64,0.195,0.674,0.733,343.21,59.2,101.81,2022-11-09 20:24:29.859701
36.0,760.0,34.6,-131.86,-496.17,472.65,0.239,0.721,0.792,342.93,57.11,102.36,2022-11-09 20:24:30.903288
37.0,760.0,34.5,-131.92,-496.17,472.65,0.38,0.719,0.77,344.56,56.4,101.17,2022-11-09 20:24:31.950222
36.0,760.0,34.5,-132.98,-496.16,472.67,0.094,0.7,0.701,344.26,54.35,102.73,2022-11-09 20:24:33.009812
36.0,760.0,34.6,-133.17,-496.15,472.67,0.154,0.644,0.768,342.66,50.81,106.59,2022-11-09 20:24:34.065955
37.0,760.0,34.3,-133.66,-496.15,472.69,0.243,0.656,0.695,338.98,50.58,107.18,2022-11-09 20:24:35.109493
36.0,760.0,34.3,-134.23,-496.14,472.7,0.192,0.677,0.85,339.87,49.14,107.18,2022-11-09 20:24:36.156463
36.0,760.0,34.3,-135.14,-496.12,472.72,0.196,0.638,0.624,341.96,49.2,106.33,2022-11-09 20:24:37.203900
36.0,760.0,34.6,-134.94,-496.13,472.71,0.302,0.735,0.645,343.47,51.77,105.99,2022-11-09 20:24:38.252293
36.0,760.0,34.2,-134.67,-496.13,472.71,0.248,0.684,0.648,343.73,55.5,104.81,2022-11-09 20:24:39.299330
36.0,760.0,34.0,-133.94,-496.14,472.69,0.332,0.809,0.803,341.85,55.95,103.88,2022-11-09 20:24:40.346402
37.0,760.0,34.2,-133.98,-496.14,472.69,0.296,0.763,0.697,339.49,66.54,98.82,2022-11-09 20:24:41.393839
36.0,760.0,34.4,-134.47,-496.13,472.7,0.198,0.644,0.744,344.62,59.61,102.72,2022-11-09 20:24:42.444562
37.0,760.0,34.5,-133.69,-496.14,472.69,0.214,0.714,0.669,344.87,57.24,104.41,2022-11-09 20:24:43.484609
36.0,760.0,34.3,-132.84,-496.16,472.67,0.302,0.651,0.667,342.64,58.81,104.66,2022-11-09 20:24:44.528677
37.0,760.0,34.4,-133.24,-496.15,472.68,0.214,0.719,0.837,344.01,56.51,105.91,2022-11-09 20:24:45.579741
36.0,760.0,34.5,-132.63,-496.16,472.66,0.178,0.647,0.709,342.85,53.97,107.4,2022-11-09 20:24:46.638428
36.0,760.0,34.2,-133.25,-496.15,472.68,0.215,0.566,0.715,342.93,52.83,107.64,2022-11-09 20:24:47.694302
36.0,760.0,34.6,-132.23,-496.17,472.65,0.297,0.624,0.693,342.17,54.01,107.07,2022-11-09 20:24:48.738165
36.0,760.0,34.2,-132.29,-496.17,472.66,0.107,0.565,0.705,344.05,47.91,108.29,2022-11-09 20:24:49.794776
36.0,760.0,34.3,-132.52,-496.16,472.66,0.319,0.71,0.64,346.95,49.77,110.02,2022-11-09 20:24:50.841892
36.0,760.0,34.2,-132.78,-496.16,472.67,0.349,0.669,0.632,347.72,47.48,110.48,2022-11-09 20:24:51.888960
36.0,760.0,34.2,-133.0,-496.15,472.67,0.208,0.735,0.754,347.63,44.56,111.1,2022-11-09 20:24:52.935997
36.0,760.0,34.1,-132.67,-496.16,472.66,0.256,0.697,0.695,346.01,46.41,110.87,2022-11-09 20:24:53.983683
37.0,760.0,34.3,-132.16,-496.17,472.65,0.192,0.631,0.695,346.21,42.36,111.95,2022-11-09 20:24:55.038562
36.0,760.0,34.4,-132.81,-496.16,472.67,0.093,0.735,0.793,352.66,40.0,114.44,2022-11-09 20:24:56.093389
36.0,760.0,34.3,-131.99,-496.17,472.65,0.136,0.755,0.911,351.27,36.92,115.78,2022-11-09 20:24:57.148631
36.0,760.0,34.3,-132.23,-496.17,472.65,0.06,0.537,0.692,354.77,32.01,118.02,2022-11-09 20:24:58.206917
36.0,760.0,34.2,-131.76,-496.17,472.64,0.158,0.641,0.758,356.06,31.17,118.12,2022-11-09 20:24:59.261331
36.0,760.0,34.2,-131.05,-496.18,472.63,0.21,0.716,0.778,357.01,26.6,118.79,2022-11-09 20:25:00.304895
36.0,760.0,34.4,-130.15,-496.2,472.61,0.237,0.732,0.696,358.14,33.64,117.39,2022-11-09 20:25:01.352865
37.0,760.0,34.0,-130.77,-496.19,472.62,0.237,0.817,0.68,359.12,29.38,115.87,2022-11-09 20:25:02.409631
36.0,760.0,34.1,-131.36,-496.18,472.64,0.189,0.68,0.761,357.01,32.29,114.3,2022-11-09 20:25:03.456873
36.0,760.0,34.4,-131.15,-496.18,472.63,0.19,0.712,0.795,356.6,34.0,115.11,2022-11-09 20:25:04.504130
36.0,760.0,34.3,-131.85,-496.17,472.65,0.169,0.645,0.663,356.38,32.47,116.74,2022-11-09 20:25:05.551962
36.0,760.0,34.4,-132.05,-496.17,472.65,0.196,0.609,0.658,355.78,33.84,116.06,2022-11-09 20:25:06.599764
36.0,760.0,34.2,-131.9,-496.17,472.65,0.16,0.661,0.853,355.61,34.46,115.14,2022-11-09 20:25:07.647024
37.0,760.0,34.5,-131.03,-496.18,472.63,0.266,0.724,0.682,355.48,34.07,114.48,2022-11-09 20:25:08.694276
36.0,760.0,34.2,-131.05,-496.18,472.63,0.091,0.587,0.477,354.67,36.06,112.82,2022-11-09 20:25:09.749928
37.0,760.0,34.3,-131.19,-496.18,472.63,0.266,0.645,0.813,354.19,42.08,106.47,2022-11-09 20:25:10.807449
36.0,760.0,34.6,-131.36,-496.18,472.64,0.068,0.547,0.597,355.32,42.89,105.51,2022-11-09 20:25:11.854704
36.0,760.0,34.4,-131.7,-496.17,472.64,0.406,0.691,0.593,1.61,35.55,107.31,2022-11-09 20:25:12.905344
36.0,760.0,35.0,-130.5,-496.19,472.62,0.137,0.631,0.792,357.39,34.86,108.75,2022-11-09 20:25:13.953113
36.0,760.0,34.2,-129.78,-496.2,472.6,0.234,0.709,0.915,352.04,35.31,109.75,2022-11-09 20:25:15.000868
36.0,760.0,34.4,-131.28,-496.18,472.63,0.23,0.735,0.772,353.62,31.55,111.66,2022-11-09 20:25:16.040958
36.0,760.0,34.3,-132.33,-496.16,472.66,0.281,0.748,0.715,351.71,34.95,111.62,2022-11-09 20:25:17.084602
36.0,760.0,34.3,-132.43,-496.16,472.66,0.181,0.573,0.772,353.54,25.3,112.84,2022-11-09 20:25:18.132349
37.0,760.0,34.6,-132.34,-496.16,472.66,0.274,0.741,0.77,356.22,25.77,112.33,2022-11-09 20:25:19.183142
36.0,760.0,34.5,-131.82,-496.17,472.65,0.217,0.578,0.588,355.69,27.24,112.44,2022-11-09 20:25:20.244830
36.0,760.0,34.2,-131.91,-496.17,472.65,0.256,0.73,0.703,354.6,27.58,112.54,2022-11-09 20:25:21.295545
36.0,760.0,34.3,-131.85,-496.17,472.65,0.207,0.727,0.683,353.4,28.38,112.02,2022-11-09 20:25:22.336070
36.0,760.0,34.3,-132.67,-496.16,472.66,0.204,0.604,0.732,352.64,31.62,111.45,2022-11-09 20:25:23.382270
37.0,760.0,34.0,-132.74,-496.16,472.67,0.22,0.723,0.695,353.8,31.39,111.14,2022-11-09 20:25:24.428734
36.0,760.0,34.3,-132.97,-496.16,472.67,0.081,0.531,0.706,356.26,27.63,113.24,2022-11-09 20:25:25.475980
36.0,760.0,34.2,-133.1,-496.15,472.67,0.305,0.778,0.685,355.49,29.14,112.04,2022-11-09 20:25:26.523399
36.0,760.0,34.1,-132.8,-496.16,472.67,0.225,0.619,0.611,355.55,30.26,111.6,2022-11-09 20:25:27.584255
36.0,760.0,34.2,-132.55,-496.16,472.66,0.189,0.686,0.732,354.33,32.17,111.17,2022-11-09 20:25:28.628006
36.0,760.0,34.2,-133.27,-496.15,472.68,0.281,0.686,0.667,357.49,34.55,111.38,2022-11-09 20:25:29.675239
36.0,760.0,34.2,-133.87,-496.14,472.69,0.077,0.545,0.695,354.87,35.18,112.92,2022-11-09 20:25:30.722898
36.0,760.0,34.1,-134.06,-496.14,472.69,0.245,0.713,0.72,354.15,34.73,112.41,2022-11-09 20:25:31.770473
36.0,760.0,34.1,-134.28,-496.14,472.7,0.275,0.69,0.755,354.14,34.98,112.87,2022-11-09 20:25:32.833838
36.0,760.0,34.3,-133.35,-496.15,472.68,0.281,0.733,0.744,353.81,36.95,112.35,2022-11-09 20:25:33.878026
36.0,760.0,34.3,-133.08,-496.15,472.67,0.216,0.684,0.725,352.21,37.72,111.58,2022-11-09 20:25:34.921883
36.0,760.0,34.3,-133.35,-496.15,472.68,0.202,0.667,0.743,352.01,36.55,112.58,2022-11-09 20:25:35.969455
36.0,760.0,34.1,-133.41,-496.15,472.68,0.246,0.717,0.779,351.74,37.22,111.67,2022-11-09 20:25:37.020204
36.0,760.0,34.3,-133.73,-496.14,472.69,0.275,0.741,0.699,350.97,37.32,111.6,2022-11-09 20:25:38.079093
36.0,760.0,34.2,-134.08,-496.14,472.69,0.297,0.756,0.773,348.26,38.42,108.2,2022-11-09 20:25:39.129358
36.0,760.0,34.1,-133.95,-496.14,472.69,0.257,0.723,0.707,347.9,40.62,107.9,2022-11-09 20:25:40.180483
36.0,760.0,34.4,-133.95,-496.14,472.69,0.297,0.755,0.733,347.35,43.42,106.64,2022-11-09 20:25:41.220736
37.0,760.0,34.2,-133.48,-496.15,472.68,0.204,0.67,0.667,347.77,44.11,106.88,2022-11-09 20:25:42.264400
36.0,760.0,34.4,-132.73,-496.16,472.67,0.225,0.62,0.672,347.81,45.38,106.57,2022-11-09 20:25:43.315090
36.0,760.0,34.1,-133.57,-496.15,472.68,0.303,0.722,0.681,347.89,50.66,102.92,2022-11-09 20:25:44.355548
36.0,760.0,34.2,-133.06,-496.15,472.67,0.226,0.734,0.808,348.59,52.33,102.21,2022-11-09 20:25:45.399263
36.0,760.0,34.2,-132.99,-496.16,472.67,0.248,0.712,0.808,348.52,50.98,102.19,2022-11-09 20:25:46.449871
37.0,760.0,34.3,-133.71,-496.14,472.69,0.233,0.58,0.651,350.12,50.34,103.82,2022-11-09 20:25:47.489863
36.0,760.0,34.4,-133.57,-496.15,472.68,0.193,0.665,0.682,349.72,51.51,102.99,2022-11-09 20:25:48.534823
36.0,760.0,34.1,-133.26,-496.15,472.68,0.233,0.715,0.608,353.5,54.64,100.8,2022-11-09 20:25:49.584904
37.0,760.0,34.4,-133.52,-496.15,472.68,0.163,0.646,0.801,349.46,51.64,99.4,2022-11-09 20:25:50.624229
37.0,760.0,34.1,-132.85,-496.16,472.67,0.129,0.68,0.81,349.06,49.36,100.38,2022-11-09 20:25:51.671494
36.0,760.0,34.0,-132.77,-496.16,472.67,0.252,0.642,0.643,348.64,50.37,99.95,2022-11-09 20:25:52.712029
36.0,760.0,34.0,-133.52,-496.15,472.68,0.302,0.697,0.735,348.26,51.18,99.56,2022-11-09 20:25:53.756021
37.0,760.0,34.1,-133.63,-496.15,472.69,0.245,0.725,0.636,348.28,51.64,99.23,2022-11-09 20:25:54.806681
37.0,760.0,34.4,-133.61,-496.15,472.68,0.247,0.664,0.684,347.97,51.5,99.35,2022-11-09 20:25:55.846873
36.0,760.0,34.3,-134.46,-496.13,472.7,0.231,0.656,0.72,348.32,49.86,100.09,2022-11-09 20:25:56.890710
36.0,760.0,34.2,-134.47,-496.13,472.7,0.19,0.644,0.726,347.96,50.25,100.0,2022-11-09 20:25:57.941559
36.0,760.0,34.1,-134.01,-496.14,472.69,0.175,0.669,0.739,351.36,50.62,96.86,2022-11-09 20:25:58.999669
37.0,760.0,34.4,-133.67,-496.15,472.69,0.227,0.666,0.735,352.64,50.85,97.23,2022-11-09 20:26:00.046069
36.0,760.0,34.2,-133.68,-496.14,472.69,0.157,0.663,0.696,353.12,48.98,98.68,2022-11-09 20:26:01.089842
37.0,760.0,34.4,-133.84,-496.14,472.69,0.218,0.705,0.68,352.44,49.16,98.83,2022-11-09 20:26:02.133567
36.0,760.0,34.0,-133.35,-496.15,472.68,0.223,0.699,0.656,352.3,51.11,97.24,2022-11-09 20:26:03.177299
36.0,760.0,34.2,-133.21,-496.15,472.68,0.26,0.686,0.691,354.87,52.13,94.5,2022-11-09 20:26:04.220282
36.0,760.0,34.1,-133.84,-496.14,472.69,0.254,0.692,0.663,354.04,52.81,94.62,2022-11-09 20:26:05.264122
37.0,760.0,34.1,-133.25,-496.15,472.68,0.236,0.68,0.716,353.49,51.97,95.45,2022-11-09 20:26:06.320791
37.0,760.0,34.2,-133.83,-496.14,472.69,0.205,0.656,0.719,353.75,50.45,95.91,2022-11-09 20:26:07.371274
36.0,760.0,34.1,-133.64,-496.15,472.69,0.238,0.678,0.69,353.82,50.65,96.78,2022-11-09 20:26:08.418533
37.0,760.0,34.3,-132.95,-496.16,472.67,0.243,0.694,0.732,353.63,52.03,96.58,2022-11-09 20:26:09.458810
37.0,760.0,34.0,-132.77,-496.16,472.67,0.27,0.677,0.697,354.24,51.34,97.34,2022-11-09 20:26:10.510946
36.0,760.0,34.1,-132.91,-496.16,472.67,0.265,0.701,0.728,353.8,50.29,97.53,2022-11-09 20:26:11.572391
36.0,760.0,34.3,-133.29,-496.15,472.68,0.238,0.71,0.702,355.88,49.9,97.89,2022-11-09 20:26:12.616123
36.0,760.0,34.2,-132.95,-496.16,472.67,0.231,0.678,0.686,354.25,50.33,97.75,2022-11-09 20:26:13.663400
37.0,760.0,34.0,-132.88,-496.16,472.67,0.276,0.719,0.708,353.9,50.55,97.67,2022-11-09 20:26:14.710789
37.0,760.0,34.2,-132.47,-496.16,472.66,0.252,0.715,0.722,353.65,50.64,97.55,2022-11-09 20:26:15.758596
37.0,760.0,34.4,-132.6,-496.16,472.66,0.212,0.654,0.702,353.55,50.25,98.22,2022-11-09 20:26:16.809371
36.0,760.0,34.0,-132.3,-496.17,472.66,0.252,0.688,0.698,352.54,50.65,98.35,2022-11-09 20:26:17.849417
37.0,760.0,34.2,-131.85,-496.17,472.65,0.248,0.673,0.713,352.22,51.23,98.37,2022-11-09 20:26:18.893042
37.0,760.0,34.4,-132.48,-496.16,472.66,0.227,0.645,0.735,352.5,50.51,98.89,2022-11-09 20:26:19.940815
37.0,760.0,34.2,-133.08,-496.15,472.67,0.23,0.655,0.745,352.82,49.7,99.78,2022-11-09 20:26:20.991979
37.0,760.0,33.7,-133.24,-496.15,472.68,0.225,0.673,0.759,352.95,49.54,99.76,2022-11-09 20:26:22.036201
37.0,760.0,34.0,-133.34,-496.15,472.68,0.24,0.681,0.684,351.75,50.0,99.62,2022-11-09 20:26:23.087013
36.0,760.0,34.0,-133.07,-496.15,472.67,0.205,0.7,0.793,351.35,49.54,100.84,2022-11-09 20:26:24.127656
36.0,760.0,34.2,-132.58,-496.16,472.66,0.23,0.734,0.7,353.39,49.89,103.62,2022-11-09 20:26:25.188003
37.0,760.0,34.3,-132.84,-496.16,472.67,0.235,0.671,0.725,352.98,50.27,104.02,2022-11-09 20:26:26.251535
36.0,760.0,34.9,-132.85,-496.16,472.67,0.241,0.682,0.694,351.8,50.79,103.78,2022-11-09 20:26:27.296030
36.0,760.0,34.1,-132.93,-496.16,472.67,0.241,0.704,0.675,350.69,52.79,103.08,2022-11-09 20:26:28.343924
36.0,760.0,34.3,-132.4,-496.16,472.66,0.252,0.639,0.668,349.05,52.88,103.77,2022-11-09 20:26:29.387543
36.0,760.0,33.9,-132.78,-496.16,472.67,0.21,0.699,0.743,349.71,51.99,103.88,2022-11-09 20:26:30.438165
37.0,760.0,34.2,-132.6,-496.16,472.66,0.202,0.587,0.676,349.19,53.46,102.93,2022-11-09 20:26:31.478253
36.0,760.0,34.3,-132.86,-496.16,472.67,0.18,0.7,0.719,349.32,51.49,103.92,2022-11-09 20:26:32.522465
37.0,760.0,34.1,-132.99,-496.15,472.67,0.319,0.672,0.599,347.82,54.5,102.36,2022-11-09 20:26:33.578847
37.0,760.0,34.1,-133.1,-496.15,472.67,0.216,0.634,0.739,349.02,52.01,104.05,2022-11-09 20:26:34.626065
37.0,760.0,34.2,-133.51,-496.15,472.68,0.241,0.653,0.649,348.98,52.0,104.51,2022-11-09 20:26:35.669675
37.0,760.0,33.9,-134.09,-496.14,472.7,0.276,0.739,0.663,349.9,53.11,102.75,2022-11-09 20:26:36.716648
36.0,760.0,34.0,-133.92,-496.14,472.69,0.191,0.634,0.672,350.1,52.66,102.5,2022-11-09 20:26:37.760946
36.0,760.0,34.1,-133.26,-496.15,472.68,0.273,0.69,0.774,348.35,53.18,101.95,2022-11-09 20:26:38.804384
36.0,760.0,34.2,-134.02,-496.14,472.69,0.289,0.693,0.648,347.84,54.4,101.09,2022-11-09 20:26:39.847833
37.0,760.0,33.9,-133.73,-496.14,472.69,0.273,0.674,0.712,347.88,52.81,101.8,2022-11-09 20:26:40.898897
37.0,760.0,34.1,-133.83,-496.14,472.69,0.245,0.675,0.686,348.02,52.13,102.51,2022-11-09 20:26:41.946999
37.0,760.0,34.2,-133.95,-496.14,472.69,0.197,0.626,0.724,347.62,51.42,102.92,2022-11-09 20:26:42.993987
37.0,760.0,34.2,-133.41,-496.15,472.68,0.292,0.747,0.701,347.84,52.31,102.69,2022-11-09 20:26:44.034555
37.0,760.0,34.2,-133.36,-496.15,472.68,0.353,0.749,0.672,347.75,53.03,101.81,2022-11-09 20:26:45.078452
36.0,760.0,34.1,-133.69,-496.14,472.69,0.249,0.573,0.656,347.24,52.31,102.35,2022-11-09 20:26:46.128732
37.0,760.0,34.3,-133.45,-496.15,472.68,0.297,0.745,0.745,348.43,52.04,102.96,2022-11-09 20:26:47.168769
37.0,760.0,34.4,-132.6,-496.16,472.66,0.225,0.621,0.604,348.81,53.39,101.94,2022-11-09 20:26:48.208800
37.0,760.0,34.3,-132.89,-496.16,472.67,0.27,0.696,0.716,348.7,53.34,101.9,2022-11-09 20:26:49.252846
36.0,760.0,34.2,-132.35,-496.16,472.66,0.274,0.657,0.655,348.26,53.69,101.39,2022-11-09 20:26:50.300675
36.0,760.0,34.2,-132.21,-496.17,472.65,0.247,0.687,0.652,344.76,54.41,102.93,2022-11-09 20:26:51.343287
37.0,760.0,34.2,-132.67,-496.16,472.66,0.245,0.678,0.665,344.23,53.66,102.98,2022-11-09 20:26:52.390311
37.0,760.0,34.1,-132.7,-496.16,472.66,0.235,0.667,0.632,344.11,53.67,102.37,2022-11-09 20:26:53.437947
36.0,760.0,34.3,-132.81,-496.16,472.67,0.238,0.683,0.741,344.71,53.04,102.97,2022-11-09 20:26:54.477963
36.0,760.0,34.2,-133.01,-496.15,472.67,0.333,0.683,0.715,344.31,53.91,102.05,2022-11-09 20:26:55.525028
36.0,760.0,34.1,-132.51,-496.16,472.66,0.23,0.681,0.748,343.55,54.06,101.94,2022-11-09 20:26:56.565026
36.0,760.0,34.0,-132.36,-496.16,472.66,0.24,0.645,0.712,344.72,52.31,101.03,2022-11-09 20:26:57.608955
37.0,760.0,33.9,-132.44,-496.16,472.66,0.226,0.683,0.712,345.35,50.91,101.34,2022-11-09 20:26:58.666835
36.0,760.0,33.9,-131.78,-496.17,472.64,0.193,0.658,0.63,345.54,50.86,102.13,2022-11-09 20:26:59.713902
